id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,json_adherent_int,task_success,task_success_int,hallucinated,hallucinated_int,hallucinated_aisles,extraction_source,llm_extraction_empty,retrieval_no_results,used_inventory_context_fallback,semantic_top_k,semantic_min_score,raw_target_aisles,grounded_target_aisles,grounding_drop_count,hallucination_source,latency_s
68,semantic,custom,Help me find russet potatoes and yellow onions.,potato_russet; onion_yellow,russet potato; yellow onion,move,[3],I found Russet Potatoes and Yellow Onions in Aisle 3.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[3],[3],0,,1.905
68,llm_only,custom,Help me find russet potatoes and yellow onions.,potato_russet; onion_yellow,,move,[3],"Sure! The russet potatoes are in Aisle 3, and the yellow onions are also in Aisle 3. You'll find them right next to each",True,1,True,1,False,0,[],none,False,True,True,,,[3],[3],0,,0.963
69,presearch,custom,"I need wraps, turkey slices, and cream cheese.",tortilla_wraps; turkey_slices; cream_cheese,wrap; turkey slice; cream cheese,move,"[2, 8, 1]","I have the Whole Wheat Wraps in Aisle 2, Turkey Slices in Aisle 8, and Cream Cheese in Aisle 1.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[2, 8, 1]","[2, 8, 1]",0,,1.569
69,semantic,custom,"I need wraps, turkey slices, and cream cheese.",tortilla_wraps; turkey_slices; cream_cheese,wrap; turkey slice; cream cheese,move,"[2, 8, 1]","I found the wraps, turkey slices, and cream cheese for you. The wraps are in Aisle 2, turkey slices are in Aisle 8, and ",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[2, 8, 1]","[2, 8, 1]",0,,2.435
69,llm_only,custom,"I need wraps, turkey slices, and cream cheese.",tortilla_wraps; turkey_slices; cream_cheese,,move,"[2, 8, 1]","I can help you find those items! The Whole Wheat Wraps are in Aisle 2, the Turkey Slices are in Aisle 8, and the Cream C",True,1,True,1,False,0,[],none,False,True,True,,,"[2, 8, 1]","[2, 8, 1]",0,,1.179
70,presearch,custom,Get me bottled water and sports drinks.,water; sports_drink,bottled water; sports drink,move,[4],"Sure, I'll get the bottled water from Aisle 4 and the sports drinks from Aisle 4 as well.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,[4],[4],0,,1.557
70,semantic,custom,Get me bottled water and sports drinks.,water; sports_drink,bottled water; sports drinks,move,[4],I found bottled water and sports drinks for you. They are both in Aisle 4.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[4],[4],0,,1.986
70,llm_only,custom,Get me bottled water and sports drinks.,water; sports_drink,,move,[4],"Sure, I can help with that. Bottled water is in Aisle 4 and sports drinks are also in Aisle 4. Let me get those for you.",True,1,True,1,False,0,[],none,False,True,True,,,[4],[4],0,,0.965
71,presearch,custom,Please find cheddar cheese and whole grain crackers.,cheese; crackers,cheddar cheese; whole grain crackers,move,"[1, 5]",I found cheddar cheese in Aisle 1 and whole grain crackers in Aisle 5.,True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[1, 5]","[1, 5]",0,,1.562
71,semantic,custom,Please find cheddar cheese and whole grain crackers.,cheese; crackers,cheddar cheese; whole grain crackers,move,"[1, 5]",Here are the items I found: cheddar cheese in Aisle 1 and whole grain crackers in Aisle 5.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 5]","[1, 5]",0,,5.231
71,llm_only,custom,Please find cheddar cheese and whole grain crackers.,cheese; crackers,,move,"[1, 5]",I found the cheddar cheese and whole grain crackers for you. The cheddar cheese is in Aisle 1 and the whole grain cracke,True,1,True,1,False,0,[],none,False,True,True,,,"[1, 5]","[1, 5]",0,,1.011
72,presearch,custom,Where are dish soap and kitchen sponges?,dish_soap; sponges,dish soap; kitchen sponge,move,[9],We have dish soap in Aisle 9 and kitchen sponges in Aisle 9.,True,1,True,1,False,0,[],llm_extract,False,False,False,,,[9],[9],0,,1.534
72,semantic,custom,Where are dish soap and kitchen sponges?,dish_soap; sponges,dish soap; kitchen sponge,move,[9],"We carry dish soap and kitchen sponges. Dish soap is in Aisle 9, and kitchen sponges are also in Aisle 9.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[9],[9],0,,2.394
72,llm_only,custom,Where are dish soap and kitchen sponges?,dish_soap; sponges,,move,[9],"Sure! Dish soap is in Aisle 9, and kitchen sponges are also in Aisle 9.",True,1,True,1,False,0,[],none,False,True,True,,,[9],[9],0,,0.887
73,presearch,custom,"I want ingredients for simple tacos: ground beef, tomato, and lettuce.",ground_beef; tomato; lettuce,ground beef; tomato; lettuce,move,"[8, 3]","We have ground beef (Aisle 8), tomato (Aisle 3), and lettuce (Aisle 3) for simple tacos.",True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[8, 3]","[8, 3]",0,,1.704
73,semantic,custom,"I want ingredients for simple tacos: ground beef, tomato, and lettuce.",ground_beef; tomato; lettuce,ground beef; tomato; lettuce,move,"[8, 3]","I can help you find ingredients for simple tacos. We carry Ground Beef (Aisle 8), Tomato (Aisle 3), and Lettuce (Aisle 3",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[8, 3]","[8, 3]",0,,10.669
73,llm_only,custom,"I want ingredients for simple tacos: ground beef, tomato, and lettuce.",ground_beef; tomato; lettuce,,move,"[8, 3]","Sure, I can help you find those ingredients for tacos. Ground beef is in the meat section, tomato is in the vegetables a",True,1,True,1,False,0,[],none,False,True,True,,,"[8, 3]","[8, 3]",0,,1.501
74,presearch,custom,"Can I get blueberries, strawberries, and bananas?",blueberry; strawberry; banana,blueberries; strawberries; bananas,move,[3],We have blueberries and strawberries in Aisle 3. We do not carry bananas.,True,1,True,1,False,0,[],llm_extract,False,True,False,,,[3],[3],0,,1.916
74,semantic,custom,"Can I get blueberries, strawberries, and bananas?",blueberry; strawberry; banana,blueberry; strawberry; banana,move,[3],"Sure, I can help with that! We have blueberries, strawberries, and bananas available. They're all in Aisle 3.",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[3],[3],0,,2.208
74,llm_only,custom,"Can I get blueberries, strawberries, and bananas?",blueberry; strawberry; banana,,move,[3],"Sure! I can help you find those. Blueberries are in Aisle 3, strawberries are also in Aisle 3, and bananas are in Aisle ",True,1,True,1,False,0,[],none,False,True,True,,,[3],[3],0,,1.076
75,presearch,custom,Find tofu and baby spinach for dinner.,tofu_firm; spinach,tofu; baby spinach,move,"[8, 3]",I found tofu in Aisle 8 and baby spinach in Aisle 3 for your dinner.,True,1,True,1,False,0,[],llm_extract,False,False,False,,,"[8, 3]","[8, 3]",0,,1.515
75,semantic,custom,Find tofu and baby spinach for dinner.,tofu_firm; spinach,tofu; baby spinach,move,"[8, 3]",I found Firm Tofu and Baby Spinach for your dinner. The tofu is in Aisle 8 and the baby spinach is in Aisle 3.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[8, 3]","[8, 3]",0,,2.087
75,llm_only,custom,Find tofu and baby spinach for dinner.,tofu_firm; spinach,,move,"[8, 3]",I found the tofu in Aisle 8 and the baby spinach in Aisle 3. Would you like me to help you with anything else?,True,1,True,1,False,0,[],none,False,True,True,,,"[8, 3]","[8, 3]",0,,1.021
